Ada;binary-trees;94.645141601562500000;72.109619140625000000;0.000000000000000000;8.331604003906250000;2528.81
Ada;binary-trees;94.443054199218750000;71.699157714843750000;0.000000000000000000;8.382873535156250000;2557.21
Ada;binary-trees;95.389221191406250000;72.722595214843750000;0.000000000000000000;8.354064941406250000;2541.03
Ada;binary-trees;94.367797851562500000;71.997802734375000000;0.000000000000000000;8.243225097656250000;2509.93
Ada;binary-trees;96.051269531250000000;73.072692871093750000;0.000000000000000000;8.523254394531250000;2563.6
Ada;binary-trees;95.317993164062500000;72.431823730468750000;0.000000000000000000;8.499511718750000000;2559.02
Ada;binary-trees;95.407470703125000000;72.345581054687500000;0.000000000000000000;8.450317382812500000;2584.77
Ada;binary-trees;95.497192382812500000;72.870300292968750000;0.000000000000000000;8.319396972656250000;2533.68
Ada;binary-trees;95.103637695312500000;72.427307128906250000;0.000000000000000000;8.431884765625000000;2528.81
Ada;binary-trees;96.681945800781250000;73.468505859375000000;0.000000000000000000;8.495300292968750000;2591.88
Ada;fannkuch-redux;257.914916992187500000;204.888977050781250000;0.000000000000000000;14.615661621093750000;6262.23
Ada;fannkuch-redux;258.105651855468750000;205.162048339843750000;0.000000000000000000;14.627929687500000000;6271.26
Ada;fannkuch-redux;259.678527832031250000;206.451049804687500000;0.001342773437500000;14.549804687500000000;6236.38
Ada;fannkuch-redux;260.436645507812500000;207.182373046875000000;0.000000000000000000;14.530273437500000000;6229.31
Ada;fannkuch-redux;263.398193359375000000;209.541564941406250000;0.000000000000000000;14.653381347656250000;6281.82
Ada;fannkuch-redux;264.031555175781250000;210.012939453125000000;0.000000000000000000;14.711486816406250000;6307.23
Ada;fannkuch-redux;262.162536621093750000;208.587463378906250000;0.000000000000000000;14.562988281250000000;6242.74
Ada;fannkuch-redux;261.100952148437500000;207.763122558593750000;0.000000000000000000;14.506835937500000000;6219.19
Ada;fannkuch-redux;264.295471191406250000;210.282165527343750000;0.000000000000000000;14.687072753906250000;6294.88
Ada;fannkuch-redux;264.543518066406250000;210.594909667968750000;0.001525878906250000;14.678222656250000000;6291.26
Ada;fasta;36.815063476562500000;19.862487792968750000;0.000000000000000000;5.061340332031250000;2166.38
Ada;fasta;36.052124023437500000;19.266357421875000000;0.000000000000000000;5.034851074218750000;2158.64
Ada;fasta;36.342895507812500000;19.460083007812500000;0.000000000000000000;5.060363769531250000;2169.36
Ada;fasta;36.086120605468750000;19.259460449218750000;0.000000000000000000;5.036682128906250000;2158.63
Ada;fasta;36.082763671875000000;19.257080078125000000;0.000000000000000000;5.034362792968750000;2158.32
Ada;fasta;36.055725097656250000;19.236450195312500000;0.000000000000000000;5.036560058593750000;2159.93
Ada;fasta;36.188720703125000000;19.358703613281250000;0.000000000000000000;5.045776367187500000;2163.86
Ada;fasta;36.087341308593750000;19.247314453125000000;0.000000000000000000;5.039123535156250000;2160.35
Ada;fasta;36.138000488281250000;19.333679199218750000;0.000000000000000000;5.036743164062500000;2158.54
Ada;fasta;36.086914062500000000;19.243591308593750000;0.000000000000000000;5.034240722656250000;2158.41
Ada;k-nucleotide;150.681884765625000000;101.092407226562500000;0.000000000000000000;17.282104492187500000;5875.16
Ada;k-nucleotide;145.669006347656250000;98.241699218750000000;0.000000000000000000;16.298095703125000000;5584.36
Ada;k-nucleotide;145.299743652343750000;97.689758300781250000;0.001098632812500000;16.388427734375000000;5633.26
Ada;k-nucleotide;135.467895507812500000;91.482421875000000000;0.000000000000000000;14.341369628906250000;5169.16
Ada;k-nucleotide;136.048828125000000000;92.015869140625000000;0.000000000000000000;14.497680664062500000;5177.66
Ada;k-nucleotide;135.057922363281250000;91.082031250000000000;0.000000000000000000;14.437072753906250000;5192.91
Ada;k-nucleotide;135.176452636718750000;91.634582519531250000;0.000000000000000000;14.350341796875000000;5133.09
Ada;k-nucleotide;135.729187011718750000;91.779907226562500000;0.000000000000000000;14.477050781250000000;5180.79
Ada;k-nucleotide;135.816406250000000000;91.523010253906250000;0.000000000000000000;14.505310058593750000;5235.03
Ada;k-nucleotide;135.005737304687500000;91.337097167968750000;0.000000000000000000;14.405395507812500000;5158.42
Ada;mandelbrot;103.039428710937500000;79.248474121093750000;0.000000000000000000;6.712036132812500000;2870.25
Ada;mandelbrot;103.111633300781250000;79.277160644531250000;0.000000000000000000;6.702148437500000000;2868.89
Ada;mandelbrot;102.971252441406250000;79.213439941406250000;0.001342773437500000;6.687438964843750000;2862.92
Ada;mandelbrot;102.842407226562500000;79.165527343750000000;0.000000000000000000;6.666992187500000000;2853.65
Ada;mandelbrot;103.044372558593750000;79.208496093750000000;0.000000000000000000;6.708557128906250000;2872.51
Ada;mandelbrot;102.955078125000000000;79.165161132812500000;0.000000000000000000;6.706237792968750000;2871.11
Ada;mandelbrot;103.131469726562500000;79.275878906250000000;0.000000000000000000;6.711181640625000000;2873.14
Ada;mandelbrot;102.863098144531250000;79.193115234375000000;0.000000000000000000;6.671630859375000000;2855.34
Ada;mandelbrot;103.178039550781250000;79.330444335937500000;0.000000000000000000;6.715942382812500000;2874.96
Ada;mandelbrot;103.206420898437500000;79.427490234375000000;0.000000000000000000;6.675781250000000000;2858.2
Ada;n-body;72.126403808593750000;53.895812988281250000;0.000000000000000000;8.344360351562500000;3573.39
Ada;n-body;71.366210937500000000;53.358947753906250000;0.000000000000000000;8.266601562500000000;3544.41
Ada;n-body;72.019958496093750000;53.887268066406250000;0.000000000000000000;8.339782714843750000;3572.37
Ada;n-body;71.625061035156250000;53.516601562500000000;0.000000000000000000;8.313171386718750000;3563.55
Ada;n-body;71.570678710937500000;53.439819335937500000;0.000000000000000000;8.312622070312500000;3564.21
Ada;n-body;71.638366699218750000;53.526184082031250000;0.000671386718750000;8.312744140625000000;3564.24
Ada;n-body;75.247314453125000000;56.188659667968750000;0.000000000000000000;8.738769531250000000;3746.79
Ada;n-body;71.668518066406250000;53.543945312500000000;0.000000000000000000;8.312683105468750000;3564.11
Ada;n-body;71.491882324218750000;53.372009277343750000;0.000000000000000000;8.315124511718750000;3564.81
Ada;n-body;71.531677246093750000;53.406555175781250000;0.000000000000000000;8.312805175781250000;3563.37
Ada;regex-redux;117.600830078125000000;88.338562011718750000;0.000000000000000000;8.168579101562500000;3358.36
Ada;regex-redux;116.962707519531250000;87.802307128906250000;0.000000000000000000;8.129028320312500000;3355.82
Ada;regex-redux;116.871276855468750000;87.802978515625000000;0.000000000000000000;8.101440429687500000;3339.05
Ada;regex-redux;117.263793945312500000;88.060363769531250000;0.000000000000000000;8.136840820312500000;3352.55
Ada;regex-redux;117.038330078125000000;87.876586914062500000;0.000000000000000000;8.137512207031250000;3356.65
Ada;regex-redux;119.586608886718750000;89.651245117187500000;0.000000000000000000;8.325439453125000000;3435.71
Ada;regex-redux;117.304626464843750000;88.089477539062500000;0.000000000000000000;8.112854003906250000;3351.67
Ada;regex-redux;117.468078613281250000;88.007080078125000000;0.000000000000000000;8.234497070312500000;3394.19
Ada;regex-redux;117.252258300781250000;87.912597656250000000;0.001159667968750000;8.194519042968750000;3377.6
Ada;regex-redux;117.377929687500000000;88.054687500000000000;0.000000000000000000;8.167907714843750000;3368.1
Ada;reverse-complement;6.670166015625000000;4.094848632812500000;0.000000000000000000;0.843872070312500000;308.963
Ada;reverse-complement;6.650329589843750000;4.088378906250000000;0.000000000000000000;0.831481933593750000;304.759
Ada;reverse-complement;6.653930664062500000;4.061340332031250000;0.000000000000000000;0.836730957031250000;307.294
Ada;reverse-complement;6.827514648437500000;4.260742187500000000;0.000000000000000000;0.844970703125000000;306.551
Ada;reverse-complement;6.550842285156250000;4.013793945312500000;0.000000000000000000;0.832641601562500000;304.266
Ada;reverse-complement;6.573120117187500000;4.005798339843750000;0.000000000000000000;0.839721679687500000;307.22
Ada;reverse-complement;6.697937011718750000;4.133911132812500000;0.000000000000000000;0.842712402343750000;307.613
Ada;reverse-complement;6.624206542968750000;4.069885253906250000;0.000000000000000000;0.832885742187500000;304.069
Ada;reverse-complement;6.577636718750000000;4.036071777343750000;0.000000000000000000;0.830627441406250000;303.958
Ada;reverse-complement;6.585693359375000000;4.038757324218750000;0.000000000000000000;0.832641601562500000;304.519
